Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1884.03,5.30,0.33,0.38,9.23,1884.21,3.60,186.88,11.46,410.00,13.31,29.20,14.74,,18.88,,0.30%,1.00,2.80,6.79%,7.16%,-0.37%,,,,
1884.04,5.06,0.32,0.37,9.04,1884.29,3.60,182.17,11.64,401.80,13.32,29.38,14.35,,18.40,,0.43%,1.00,2.87,7.19%,6.94%,0.25%,,,,
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,171.01,11.83,379.36,13.33,29.57,13.47,,17.27,,0.77%,1.00,2.94,7.45%,6.73%,0.72%,,,,
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,164.02,11.77,366.03,13.06,29.13,12.91,,16.58,,1.33%,1.00,2.95,7.74%,6.74%,1.00%,,,,
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,165.81,11.83,372.21,12.92,29.00,13.04,,16.77,,1.08%,1.00,2.99,7.38%,6.63%,0.74%,,,,
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,176.21,11.77,397.78,12.64,28.53,13.86,,17.83,,0.71%,1.00,3.00,6.80%,6.34%,0.46%,,,,
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,172.51,11.84,391.65,12.50,28.37,13.57,,17.47,,0.77%,1.00,3.05,7.03%,6.09%,0.94%,,,,
1884.1,4.44,0.31,0.33,8.56,1884.79,3.55,168.73,11.91,385.32,12.35,28.20,13.27,,17.11,,0.99%,1.00,3.09,7.21%,6.28%,0.93%,,,,
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,169.07,12.11,388.39,12.34,28.35,13.30,,17.17,,0.85%,1.00,3.17,7.17%,6.05%,1.12%,,,,
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,170.62,12.19,394.28,12.19,28.16,13.43,,17.36,,0.67%,1.00,3.22,7.11%,6.09%,1.02%,,,,
1885.01,4.24,0.30,0.31,8.28,1885.04,3.52,166.69,11.96,387.50,12.06,28.03,13.13,,16.99,,0.85%,1.00,3.23,7.21%,6.10%,1.11%,,,,
1885.02,4.37,0.30,0.30,8.37,1885.12,3.51,169.84,11.59,397.09,11.79,27.56,13.38,,17.33,,0.83%,1.00,3.21,6.84%,6.20%,0.64%,,,,
1885.03,4.38,0.29,0.30,8.18,1885.21,3.50,174.19,11.63,409.52,11.93,28.05,13.73,,17.80,,0.43%,1.00,3.30,6.56%,5.93%,0.62%,,,,
1885.04,4.37,0.29,0.30,8.28,1885.29,3.48,171.80,11.27,406.10,11.66,27.57,13.55,,17.58,,0.57%,1.00,3.27,6.68%,5.59%,1.10%,,,,
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,173.83,11.30,413.12,11.80,28.05,13.71,,17.80,,0.51%,1.00,3.36,6.96%,5.17%,1.79%,,,,
1885.06,4.30,0.28,0.29,7.90,1885.46,3.46,177.19,11.33,423.36,11.95,28.55,13.98,,18.17,,0.32%,1.00,3.46,6.80%,4.76%,2.04%,,,,
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,181.60,10.96,436.07,11.67,28.03,14.33,,18.63,,0.28%,1.00,3.43,6.71%,5.01%,1.70%,,,,
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,191.78,10.72,462.66,11.54,27.83,15.13,,19.68,,-0.16%,1.00,3.44,6.42%,5.13%,1.29%,,,,
1885.09,4.65,0.26,0.28,7.90,1885.71,3.42,191.61,10.61,464.40,11.54,27.96,15.12,,19.66,,-0.18%,1.00,3.50,6.48%,4.99%,1.50%,,,,
1885.1,4.92,0.25,0.28,7.90,1885.79,3.41,202.74,10.37,493.46,11.40,27.75,15.99,,20.80,,-0.53%,1.00,3.51,5.72%,4.97%,0.75%,,,,
1885.11,5.24,0.25,0.27,7.99,1885.87,3.40,213.36,10.01,521.33,11.13,27.19,16.82,,21.88,,-0.63%,1.00,3.48,4.82%,5.07%,-0.26%,,,,
1885.12,5.20,0.24,0.27,8.18,1885.96,3.38,206.80,9.54,507.27,10.74,26.34,16.30,,21.19,,-0.11%,1.00,3.42,4.65%,5.45%,-0.79%,,,,
1886.01,5.20,0.24,0.28,7.99,1886.04,3.37,211.73,9.70,521.33,11.20,27.57,16.69,,21.69,,-0.39%,1.00,3.51,4.43%,5.33%,-0.90%,,,,
1886.02,5.30,0.24,0.28,7.99,1886.12,3.38,215.80,9.64,533.33,11.40,28.18,17.01,,22.09,,-0.51%,1.00,3.52,4.81%,5.51%,-0.70%,,,,
1886.03,5.19,0.24,0.29,7.90,1886.21,3.40,213.87,9.68,530.55,11.74,29.13,16.84,,21.87,,-0.58%,1.00,3.56,4.74%,5.41%,-0.67%,,,,
1886.04,5.12,0.23,0.29,7.80,1886.29,3.41,213.55,9.73,531.79,12.10,30.12,16.80,,21.81,,-0.61%,1.00,3.61,5.00%,5.46%,-0.46%,,,,
1886.05,5.02,0.23,0.30,7.61,1886.37,3.42,214.62,9.91,536.49,12.61,31.53,16.86,,21.89,,-0.54%,1.00,3.71,5.05%,5.39%,-0.33%,,,,
1886.06,5.25,0.23,0.30,7.52,1886.46,3.43,227.29,9.96,570.25,12.99,32.59,17.83,,23.13,,-0.72%,1.00,3.77,4.42%,5.44%,-1.02%,,,,
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,227.87,9.76,573.74,13.04,32.83,17.85,,23.13,,-0.62%,1.00,3.73,3.69%,5.60%,-1.90%,,,,
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,226.75,9.57,572.92,13.09,33.07,17.72,,22.95,,-0.56%,1.00,3.69,3.14%,5.76%,-2.61%,,,,
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,232.66,9.50,589.86,13.30,33.72,18.15,,23.48,,-0.80%,1.00,3.69,3.41%,5.78%,-2.37%,,,,
1886.1,5.65,0.22,0.32,7.71,1886.79,3.48,238.57,9.43,606.83,13.51,34.37,18.56,,24.00,,-1.11%,1.00,3.70,3.08%,5.49%,-2.41%,,,,
1886.11,5.79,0.22,0.33,7.71,1886.87,3.50,244.48,9.36,623.86,13.72,35.02,18.97,,24.50,,-1.32%,1.00,3.71,3.21%,5.21%,-2.00%,,,,
1886.12,5.64,0.22,0.33,7.80,1886.96,3.51,235.24,9.18,602.23,13.76,35.24,18.19,,23.49,,-1.17%,1.00,3.67,3.23%,5.37%,-2.14%,,,,
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,227.20,9.06,583.57,13.54,34.77,17.51,,22.59,,-0.90%,1.00,3.59,3.89%,5.95%,-2.06%,,,,
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,222.92,9.05,574.51,13.48,34.74,17.13,,22.08,,-0.41%,1.00,3.55,3.99%,6.09%,-2.10%,,,,
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,228.15,9.15,589.96,13.58,35.12,17.47,,22.52,,-0.10%,1.00,3.56,3.78%,6.10%,-2.33%,,,,
1887.04,5.80,0.23,0.34,8.09,1887.29,3.56,233.38,9.25,605.48,13.68,35.49,17.82,,22.95,,-0.49%,1.00,3.57,3.37%,6.28%,-2.90%,,,,
1887.05,5.90,0.23,0.34,8.09,1887.37,3.57,237.40,9.36,617.94,13.78,35.87,18.08,,23.26,,-0.76%,1.00,3.57,3.41%,6.45%,-3.04%,,,,
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,233.31,9.57,609.36,14.05,36.69,17.71,,22.78,,-0.23%,1.00,3.62,4.06%,6.34%,-2.28%,,,,
1887.07,5.59,0.24,0.35,7.90,1887.54,3.60,230.35,9.79,603.76,14.32,37.53,17.43,,22.42,,-0.37%,1.00,3.67,4.65%,6.22%,-1.58%,,,,
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,221.91,9.77,583.77,14.25,37.49,16.74,,21.52,,0.35%,1.00,3.64,5.23%,5.89%,-0.66%,,,,
1887.09,5.38,0.24,0.35,7.90,1887.71,3.62,221.70,9.99,585.40,14.53,38.36,16.68,,21.43,,0.34%,1.00,3.69,5.43%,5.47%,-0.05%,,,,
1887.1,5.20,0.25,0.36,7.99,1887.79,3.63,211.73,9.98,561.28,14.45,38.32,15.88,,20.41,,0.74%,1.00,3.65,5.71%,5.76%,-0.05%,,,,
1887.11,5.30,0.25,0.36,8.09,1887.87,3.65,213.26,9.96,567.54,14.38,38.28,15.95,,20.50,,1.01%,1.00,3.61,5.25%,5.90%,-0.65%,,,,
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,207.18,9.83,553.53,14.15,37.81,15.46,,19.86,,1.43%,1.00,3.54,5.77%,6.16%,-0.39%,,,,
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,206.38,9.65,553.54,13.67,36.66,15.36,,19.73,,1.87%,1.00,3.51,6.09%,6.29%,-0.21%,,,,
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,207.57,9.70,558.91,13.50,36.34,15.42,,19.81,,1.85%,1.00,3.56,5.85%,6.02%,-0.17%,,,,
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,199.71,9.63,539.90,13.17,35.60,14.81,,19.03,,2.35%,1.00,3.58,5.76%,6.02%,-0.26%,,,,
1888.04,5.10,0.24,0.33,8.18,1888.29,3.62,202.83,9.68,550.51,12.99,35.27,15.02,,19.30,,2.26%,1.00,3.64,5.40%,5.90%,-0.49%,,,,
1888.05,5.17,0.24,0.32,8.09,1888.37,3.60,208.03,9.73,566.83,12.81,34.90,15.39,,19.77,,2.33%,1.00,3.70,5.08%,5.06%,0.03%,,,,
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,203.99,9.77,558.05,12.62,34.53,15.08,,19.38,,2.59%,1.00,3.76,6.41%,5.65%,0.76%,,,,
1888.07,5.14,0.24,0.30,8.09,1888.54,3.56,206.82,9.59,567.98,12.14,33.34,15.28,,19.64,,2.53%,1.00,3.73,6.45%,5.92%,0.52%,,,,
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,211.25,9.52,582.31,11.80,32.53,15.60,,20.05,,2.30%,1.00,3.75,6.60%,5.92%,0.68%,,,,
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,216.48,9.46,598.90,11.47,31.73,15.99,,20.54,,2.16%,1.00,3.76,6.32%,5.92%,0.40%,,,,
1888.1,5.35,0.23,0.28,8.18,1888.79,3.51,212.77,9.28,590.78,11.00,30.55,15.72,,20.19,,2.52%,1.00,3.74,6.27%,6.04%,0.23%,,,,
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,206.00,9.11,574.09,10.55,29.39,15.22,,19.56,,2.97%,1.00,3.71,6.96%,6.17%,0.79%,,,,
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,202.07,9.04,565.23,10.22,28.59,14.95,,19.21,,3.34%,1.00,3.73,7.65%,6.02%,1.63%,,,,
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,213.36,9.33,598.98,10.72,30.10,15.80,,20.31,,2.53%,1.00,3.88,7.84%,5.64%,2.20%,,,,
1889.02,5.30,0.23,0.27,7.90,1889.12,3.45,218.40,9.41,615.34,10.99,30.96,16.19,,20.81,,2.14%,1.00,3.93,7.68%,5.22%,2.47%,,,,
1889.03,5.19,0.23,0.27,7.80,1889.21,3.45,216.47,9.49,612.15,11.26,31.85,16.07,,20.65,,2.19%,1.00,3.99,7.92%,5.08%,2.84%,,,,
1889.04,5.18,0.23,0.27,7.80,1889.29,3.44,216.06,9.46,613.20,11.40,32.35,16.05,,20.63,,2.31%,1.00,4.01,7.92%,4.93%,2.99%,,,,
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,227.44,9.65,647.80,11.83,33.69,16.92,,21.73,,1.75%,1.00,4.12,6.90%,4.66%,2.24%,,,,
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,231.29,9.62,661.04,11.97,34.21,17.22,,22.11,,1.77%,1.00,4.13,6.33%,4.51%,1.82%,,,,
1889.07,5.30,0.22,0.28,7.61,1889.54,3.44,226.59,9.59,649.88,12.11,34.74,16.89,,21.68,,1.77%,1.00,4.15,6.76%,4.36%,2.39%,,,,
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,229.58,9.55,660.75,12.26,35.28,17.13,,21.97,,1.68%,1.00,4.16,6.74%,4.22%,2.52%,,,,
1889.09,5.50,0.22,0.29,7.71,1889.71,3.43,232.24,9.40,670.64,12.25,35.36,17.35,,22.24,,1.40%,1.00,4.12,6.09%,3.94%,2.14%,,,,
1889.1,5.40,0.22,0.29,7.71,1889.79,3.43,228.01,9.36,660.70,12.38,35.89,17.05,,21.84,,0.96%,1.00,4.13,6.09%,3.80%,2.29%,,,,
1889.11,5.35,0.22,0.30,7.71,1889.87,3.43,225.90,9.32,656.83,12.53,36.43,16.91,,21.64,,0.50%,1.00,4.14,6.25%,3.67%,2.58%,,,,
1889.12,5.32,0.22,0.30,7.80,1889.96,3.42,221.90,9.18,647.41,12.51,36.51,16.61,,21.25,,0.44%,1.00,4.11,5.56%,3.66%,1.90%,,,,
1890.01,5.38,0.22,0.30,7.61,1890.04,3.42,230.01,9.41,673.36,12.79,37.45,17.22,,22.02,,-0.30%,1.00,4.22,5.32%,3.40%,1.92%,,,,
1890.02,5.32,0.22,0.30,7.61,1890.12,3.44,227.44,9.41,668.15,12.75,37.46,17.03,,21.76,,-0.25%,1.00,4.23,5.49%,3.29%,2.20%,,,,
1890.03,5.28,0.22,0.30,7.61,1890.21,3.45,225.73,9.41,665.43,12.72,37.49,16.90,,21.58,,-0.31%,1.00,4.23,5.65%,3.31%,2.35%,,,,
1890.04,5.39,0.22,0.30,7.61,1890.29,3.47,230.44,9.41,681.60,12.68,37.52,17.26,,22.02,,-0.08%,1.00,4.24,5.57%,3.32%,2.25%,,,,
1890.05,5.62,0.22,0.30,7.71,1890.37,3.49,237.30,9.29,704.20,12.49,37.06,17.79,,22.68,,0.15%,1.00,4.19,5.00%,3.71%,1.29%,,,,
1890.06,5.58,0.22,0.30,7.71,1890.46,3.50,235.61,9.29,701.49,12.46,37.09,17.68,,22.53,,0.36%,1.00,4.20,4.89%,3.86%,1.04%,,,,
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,233.93,9.29,698.76,12.42,37.11,17.59,,22.38,,0.38%,1.00,4.21,4.84%,3.74%,1.10%,,,,
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,220.28,8.96,660.23,11.94,35.79,16.60,,21.10,,1.06%,1.00,4.06,5.75%,4.26%,1.49%,,,,
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,214.06,8.85,643.82,11.77,35.40,16.17,,20.54,,1.22%,1.00,4.02,5.68%,4.27%,1.40%,,,,
1890.1,5.08,0.22,0.29,8.09,1890.79,3.57,204.41,8.85,616.99,11.74,35.43,15.48,,19.65,,1.48%,1.00,4.03,6.68%,4.42%,2.26%,,,,
1890.11,4.71,0.22,0.29,7.90,1890.87,3.59,194.09,9.07,588.12,11.98,36.31,14.75,,18.70,,1.45%,1.00,4.13,8.04%,4.18%,3.86%,,,,
1890.12,4.60,0.22,0.29,7.90,1890.96,3.60,189.55,9.07,576.67,11.95,36.36,14.44,,18.31,,1.47%,1.00,4.14,9.07%,4.33%,4.74%,,,,
1891.01,4.84,0.22,0.29,7.80,1891.04,3.62,201.88,9.18,616.48,12.27,37.47,15.43,,19.55,,0.99%,1.00,4.20,8.55%,4.08%,4.47%,,,,
1891.02,4.90,0.22,0.30,7.90,1891.12,3.62,201.92,9.07,618.91,12.29,37.68,15.48,,19.59,,1.00%,1.00,4.16,8.96%,4.33%,4.63%,,,,
1891.03,4.81,0.22,0.30,7.99,1891.21,3.62,195.85,8.96,602.60,12.32,37.90,15.05,,19.04,,1.30%,1.00,4.12,9.67%,4.44%,5.23%,,,,
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,199.98,8.85,617.59,12.34,38.11,15.41,,19.47,,1.16%,1.00,4.09,10.46%,4.69%,5.78%,,,,
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,201.55,8.96,624.73,12.65,39.23,15.57,,19.66,,1.08%,1.00,4.15,9.80%,4.55%,5.25%,,,,
1891.06,4.85,0.22,0.32,7.80,1891.46,3.61,202.29,9.18,629.41,13.14,40.88,15.66,,19.76,,0.81%,1.00,4.26,10.80%,4.29%,6.51%,,,,
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,201.41,9.29,629.08,13.48,42.10,15.62,,19.69,,0.61%,1.00,4.33,9.94%,4.02%,5.92%,,,,
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,208.17,9.29,652.60,13.65,42.80,16.16,,20.36,,0.20%,1.00,4.34,9.59%,3.88%,5.71%,,,,
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,227.87,9.41,716.83,14.00,44.05,17.71,,22.28,,-0.83%,1.00,4.41,8.41%,3.61%,4.80%,,,,
1891.1,5.33,0.22,0.33,7.61,1891.79,3.61,227.87,9.41,719.29,14.18,44.76,17.72,,22.26,,-0.92%,1.00,4.42,8.29%,3.60%,4.69%,,,,
1891.11,5.25,0.22,0.34,7.52,1891.87,3.60,227.29,9.52,719.97,14.54,46.05,17.67,,22.19,,-0.93%,1.00,4.49,8.41%,3.33%,5.08%,,,,
1891.12,5.41,0.22,0.34,7.52,1891.96,3.60,234.22,9.52,744.43,14.72,46.78,18.21,,22.83,,-1.10%,1.00,4.51,7.78%,3.20%,4.59%,,,,
1892.01,5.51,0.22,0.34,7.33,1892.04,3.60,244.74,9.85,780.49,15.21,48.51,19.02,,23.82,,-1.58%,1.00,4.64,7.66%,3.04%,4.62%,,,,
1892.02,5.52,0.22,0.35,7.33,1892.12,3.61,245.19,9.92,784.54,15.32,49.03,19.04,,23.81,,-1.69%,1.00,4.65,7.74%,3.04%,4.69%,,,,
1892.03,5.58,0.23,0.35,7.14,1892.21,3.63,254.46,10.26,816.95,15.85,50.88,19.74,,24.66,,-2.14%,1.00,4.78,7.35%,2.77%,4.58%,,,,
1892.04,5.57,0.23,0.35,7.04,1892.29,3.64,257.44,10.48,829.31,16.18,52.11,19.94,,24.88,,-2.42%,1.00,4.86,7.45%,2.51%,4.95%,,,,
1892.05,5.57,0.23,0.35,7.04,1892.37,3.65,257.44,10.55,832.14,16.29,52.66,19.91,,24.81,,-2.51%,1.00,4.87,7.30%,2.38%,4.91%,,,,
1892.06,5.54,0.23,0.36,7.04,1892.46,3.66,256.05,10.63,830.53,16.41,53.22,19.77,,24.60,,-2.58%,1.00,4.88,7.16%,2.26%,4.90%,,,,
1892.07,5.54,0.23,0.36,7.23,1892.54,3.68,249.32,10.43,811.49,16.09,52.37,19.21,,23.88,,-2.10%,1.00,4.76,7.69%,2.53%,5.15%,,,,
1892.08,5.62,0.23,0.36,7.33,1892.62,3.69,249.63,10.36,815.33,15.99,52.23,19.20,,23.85,,-2.07%,1.00,4.70,8.08%,2.79%,5.29%,,,,
1892.09,5.48,0.24,0.36,7.33,1892.71,3.70,243.41,10.44,797.86,16.10,52.78,18.69,,23.19,,-1.68%,1.00,4.71,8.25%,2.67%,5.58%,,,,
1892.1,5.59,0.24,0.37,7.33,1892.79,3.71,248.30,10.51,816.74,16.21,53.33,19.04,,23.60,,-1.70%,1.00,4.72,6.96%,1.97%,4.98%,,,,
1892.11,5.57,0.24,0.37,7.52,1892.87,3.73,241.15,10.32,796.05,15.91,52.52,18.46,,22.86,,-1.21%,1.00,4.61,7.20%,2.57%,4.63%,,,,
1892.12,5.51,0.24,0.37,7.61,1892.96,3.74,235.57,10.26,780.45,15.82,52.41,18.01,,22.28,,-0.87%,1.00,4.57,7.08%,2.59%,4.50%,,,,
1893.01,5.61,0.24,0.36,7.90,1893.04,3.75,231.17,9.92,768.63,14.87,49.43,17.66,,21.82,,-0.41%,1.00,4.41,7.70%,2.85%,4.85%,,,,
1893.02,5.51,0.24,0.35,7.99,1893.12,3.75,224.35,9.84,748.67,14.32,47.79,17.13,,21.15,,-0.21%,1.00,4.37,7.95%,2.96%,4.99%,,,,
1893.03,5.31,0.24,0.34,7.80,1893.21,3.74,221.48,10.11,741.91,14.29,47.85,16.90,,20.86,,-0.27%,1.00,4.49,8.02%,3.04%,4.98%,,,,
1893.04,5.31,0.24,0.33,7.71,1893.29,3.74,224.21,10.27,753.93,14.07,47.32,17.10,,21.10,,-0.36%,1.00,4.57,7.43%,2.90%,4.53%,,,,
1893.05,4.84,0.24,0.32,7.61,1893.37,3.73,206.92,10.44,698.72,13.86,46.80,15.78,,19.47,,0.11%,1.00,4.64,8.33%,2.99%,5.34%,,,,
1893.06,4.61,0.25,0.32,7.42,1893.46,3.73,202.14,10.74,685.60,13.81,46.85,15.42,,19.03,,0.30%,1.00,4.77,7.96%,2.72%,5.24%,,,,
1893.07,4.18,0.25,0.31,7.23,1893.54,3.73,188.11,11.06,641.14,13.76,46.90,14.35,,17.73,,0.73%,1.00,4.92,8.22%,2.44%,5.79%,,,,
1893.08,4.08,0.25,0.30,6.95,1893.62,3.72,191.16,11.56,654.80,13.90,47.62,14.59,,18.03,,0.23%,1.00,5.14,7.69%,2.01%,5.68%,,,,
1893.09,4.37,0.25,0.29,7.23,1893.71,3.72,196.66,11.14,676.84,12.94,44.53,15.01,,18.57,,0.53%,1.00,4.95,7.00%,2.29%,4.70%,,,,
1893.1,4.50,0.25,0.28,7.33,1893.79,3.71,199.88,11.03,691.08,12.36,42.74,15.27,,18.90,,0.55%,1.00,4.90,6.59%,2.53%,4.06%,,,,
1893.11,4.57,0.25,0.27,7.14,1893.87,3.71,208.40,11.36,723.82,12.28,42.64,15.94,,19.74,,0.13%,1.00,5.05,6.31%,2.37%,3.94%,,,,
1893.12,4.41,0.25,0.26,7.04,1893.96,3.70,203.83,11.55,711.26,12.02,41.93,15.61,,19.34,,0.03%,1.00,5.14,7.02%,2.22%,4.81%,,,,
1894.01,4.32,0.25,0.25,6.85,1894.04,3.70,205.21,11.72,719.51,11.96,41.92,15.74,,19.52,,-0.28%,1.00,5.30,6.88%,1.69%,5.19%,,,,
1894.02,4.38,0.24,0.24,6.76,1894.12,3.68,210.99,11.72,743.20,11.72,41.28,16.20,,20.11,,-0.58%,1.00,5.40,6.04%,1.29%,4.76%,,,,
1894.03,4.51,0.24,0.24,6.57,1894.21,3.66,223.55,11.90,790.93,11.65,41.21,17.19,,21.34,,-1.19%,1.00,5.58,5.52%,1.09%,4.43%,,,,
1894.04,4.57,0.24,0.23,6.57,1894.29,3.64,226.53,11.73,804.92,11.24,39.93,17.43,,21.66,,-1.05%,1.00,5.61,5.76%,1.18%,4.58%,,,,
1894.05,4.40,0.23,0.22,6.57,1894.37,3.62,218.10,11.56,778.40,10.82,38.62,16.81,,20.90,,-0.61%,1.00,5.63,6.18%,1.39%,4.79%,,,,
1894.06,4.34,0.23,0.21,6.57,1894.46,3.60,215.13,11.40,771.17,10.41,37.31,16.61,,20.66,,-0.52%,1.00,5.66,6.34%,1.37%,4.97%,,,,
1894.07,4.25,0.23,0.20,6.57,1894.54,3.58,210.66,11.24,758.54,10.00,36.00,16.29,,20.29,,-0.28%,1.00,5.69,6.99%,1.34%,5.65%,,,,
1894.08,4.41,0.22,0.19,6.76,1894.62,3.56,212.44,10.76,768.15,9.31,33.67,16.46,,20.51,,-0.04%,1.00,5.55,7.13%,1.49%,5.64%,,,,
1894.09,4.48,0.22,0.19,6.85,1894.71,3.54,212.81,10.45,772.66,8.79,31.91,16.52,,20.61,,0.20%,1.00,5.50,7.45%,1.49%,5.95%,,,,
1894.1,4.34,0.22,0.18,6.66,1894.79,3.52,212.05,10.59,773.10,8.63,31.48,16.50,,20.60,,0.06%,1.00,5.68,8.09%,1.18%,6.91%,,,,
1894.11,4.34,0.21,0.17,6.66,1894.87,3.50,212.05,10.42,776.27,8.22,30.10,16.54,,20.67,,0.28%,1.00,5.71,8.41%,0.93%,7.48%,,,,
1894.12,4.30,0.21,0.16,6.57,1894.96,3.48,213.14,10.41,783.43,7.93,29.15,16.67,,20.86,,0.23%,1.00,5.82,8.45%,0.76%,7.68%,,,,
1895.01,4.25,0.21,0.17,6.57,1895.04,3.46,210.66,10.33,777.49,8.30,30.64,16.52,,20.69,,0.30%,1.00,5.85,8.80%,0.74%,8.06%,,,,
1895.02,4.19,0.21,0.18,6.57,1895.12,3.47,207.69,10.25,769.66,8.67,32.15,16.33,,20.47,,0.25%,1.00,5.86,9.41%,0.75%,8.65%,,,,
1895.03,4.19,0.21,0.18,6.57,1895.21,3.48,207.69,10.16,772.80,9.05,33.66,16.36,,20.53,,0.45%,1.00,5.87,9.83%,0.88%,8.94%,,,,
1895.04,4.37,0.20,0.19,6.85,1895.29,3.50,207.59,9.66,775.41,9.03,33.71,16.39,,20.58,,0.73%,1.00,5.63,9.69%,1.33%,8.36%,,,,
1895.05,4.61,0.20,0.20,6.95,1895.37,3.51,215.99,9.45,809.73,9.25,34.69,17.08,,21.46,,0.84%,1.00,5.57,8.82%,1.59%,7.23%,,,,
1895.06,4.70,0.20,0.21,7.04,1895.46,3.52,217.23,9.24,817.27,9.47,35.65,17.21,,21.63,,1.15%,1.00,5.50,8.88%,1.75%,7.14%,,,,
1895.07,4.72,0.20,0.21,6.95,1895.54,3.53,221.14,9.29,834.91,9.96,37.59,17.55,,22.06,,0.78%,1.00,5.59,9.02%,1.62%,7.40%,,,,
1895.08,4.79,0.20,0.22,6.85,1895.62,3.54,227.54,9.34,862.00,10.45,39.59,18.07,,22.73,,0.46%,1.00,5.68,8.98%,1.38%,7.60%,,,,
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,228.96,9.26,870.32,10.81,41.08,18.20,,22.89,,0.53%,1.00,5.69,9.06%,1.51%,7.56%,,,,
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,225.64,9.18,860.59,11.16,42.58,17.94,,22.57,,0.60%,1.00,5.70,9.37%,1.52%,7.85%,,,,
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,218.04,9.11,834.49,11.52,44.09,17.34,,21.81,,0.66%,1.00,5.71,9.56%,1.41%,8.14%,,,,
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,208.10,9.15,799.39,12.04,46.26,16.55,,20.82,,0.56%,1.00,5.80,10.20%,1.17%,9.03%,,,,
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,208.63,9.24,804.38,12.05,46.47,16.58,,20.86,,0.63%,1.00,5.90,10.54%,1.04%,9.50%,,,,
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,220.58,9.33,853.44,12.06,46.66,17.52,,22.04,,0.18%,1.00,6.01,9.84%,0.86%,8.98%,,,,
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,217.11,9.29,843.01,11.90,46.19,17.23,,21.69,,0.41%,1.00,6.04,9.74%,0.83%,8.91%,,,,
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,222.31,9.39,866.26,11.91,46.39,17.64,,22.20,,0.26%,1.00,6.15,9.33%,0.65%,8.67%,,,,
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,224.61,9.48,878.29,11.91,46.57,17.83,,22.43,,0.32%,1.00,6.27,8.80%,0.36%,8.44%,,,,
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,223.87,9.59,878.51,11.92,46.77,17.78,,22.37,,0.33%,1.00,6.39,8.97%,0.18%,8.79%,,,,
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,209.36,9.55,824.69,11.75,46.28,16.64,,20.93,,0.61%,1.00,6.42,9.78%,0.49%,9.30%,,,,
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,197.44,9.50,780.86,11.57,45.77,15.70,,19.76,,0.86%,1.00,6.45,10.96%,0.23%,10.73%,,,,
