Date,Category,Value
2019-07-10,Rest of S&P 500,19663.611821767096
2019-07-11,Magnificent 7,3673.5698291618737
2019-07-11,Rest of S&P 500,19725.727485291252
2019-07-12,Magnificent 7,3698.35408586382
2019-07-12,Rest of S&P 500,19809.05206647993
2019-07-15,Magnificent 7,3711.5345177125714
2019-07-15,Rest of S&P 500,19800.005863146802
2019-07-16,Magnificent 7,3690.6730562764596
2019-07-16,Rest of S&P 500,19740.839248411037
2019-07-17,Magnificent 7,3667.152135133053
2019-07-17,Rest of S&P 500,19611.32325549195
2019-07-18,Magnificent 7,3666.758428247886
2019-07-18,Rest of S&P 500,19695.10040964274
2019-07-19,Magnificent 7,3640.344434830223
2019-07-19,Rest of S&P 500,19577.214403060403
2019-07-22,Magnificent 7,3692.6807129746253
2019-07-22,Rest of S&P 500,19590.553515540996
2019-07-23,Magnificent 7,3715.4378527356585
2019-07-23,Rest of S&P 500,19727.227918748715
2019-07-24,Magnificent 7,3733.668862798586
2019-07-24,Rest of S&P 500,19818.899594232662
2019-07-25,Magnificent 7,3688.85558684897
2019-07-25,Rest of S&P 500,19739.769803776027
2019-07-26,Magnificent 7,3713.3608468978873
2019-07-26,Rest of S&P 500,19888.347990992734
2019-07-29,Magnificent 7,3694.040917979405
2019-07-29,Rest of S&P 500,19869.52485350497
2019-07-30,Magnificent 7,3678.8493572754014
2019-07-30,Rest of S&P 500,19823.954109521474
2019-07-31,Magnificent 7,3635.2419855429525
2019-07-31,Rest of S&P 500,19611.72110039455
2019-08-01,Magnificent 7,3616.2219170803673
2019-08-01,Rest of S&P 500,19421.546539950883
2019-08-02,Magnificent 7,3560.68690421469
2019-08-02,Rest of S&P 500,19309.303476644684
2019-08-05,Magnificent 7,3423.527234611354
2019-08-05,Rest of S&P 500,18765.444689216773
2019-08-06,Magnificent 7,3478.22100704326
2019-08-06,Rest of S&P 500,18999.58514530049
2019-08-07,Magnificent 7,3496.8608961251107
2019-08-07,Rest of S&P 500,18998.182951531136
2019-08-08,Magnificent 7,3582.1322607702036
2019-08-08,Rest of S&P 500,19334.97042477667
2019-08-09,Magnificent 7,3541.208153571891
2019-08-09,Rest of S&P 500,19224.26108470936
2019-08-12,Magnificent 7,3501.3170260515967
2019-08-12,Rest of S&P 500,18983.742593089028
2019-08-13,Magnificent 7,3589.4582734312585
2019-08-13,Rest of S&P 500,19235.838259771866
2019-08-14,Magnificent 7,3469.9598107579873
2019-08-14,Rest of S&P 500,18686.72095096076
2019-08-15,Magnificent 7,3477.3251433518126
2019-08-15,Rest of S&P 500,18733.955618366937
2019-08-16,Magnificent 7,3532.9981576008836
2019-08-16,Rest of S&P 500,18998.70530919599
2019-08-19,Magnificent 7,3595.0893778341365
2019-08-19,Rest of S&P 500,19209.379860447112
2019-08-20,Magnificent 7,3567.192215217422
2019-08-20,Rest of S&P 500,19056.785860954453
2019-08-21,Magnificent 7,3600.578075659046
2019-08-21,Rest of S&P 500,19209.97539113783
2019-08-22,Magnificent 7,3579.9019205415902
2019-08-22,Rest of S&P 500,19219.107698599033
2019-08-23,Magnificent 7,3456.611579420371
2019-08-23,Rest of S&P 500,18750.84725847025
2019-08-26,Magnificent 7,3508.4241398381346
2019-08-26,Rest of S&P 500,18942.938946099366
2019-08-27,Magnificent 7,3497.9411749779533
2019-08-27,Rest of S&P 500,18881.506139475172
2019-08-28,Magnificent 7,3504.7615846068484
2019-08-28,Rest of S&P 500,19021.1699583619
2019-08-29,Magnificent 7,3565.9927842327515
2019-08-29,Rest of S&P 500,19245.731825142248
2019-08-30,Magnificent 7,3558.1183463347934
2019-08-30,Rest of S&P 500,19268.26934897771
2019-09-03,Magnificent 7,3526.4420537907645
2019-09-03,Rest of S&P 500,19142.464098552984
2019-09-04,Magnificent 7,3571.5628850395515
2019-09-04,Rest of S&P 500,19343.121343476072
2019-09-05,Magnificent 7,3649.9485059343133
2019-09-05,Rest of S&P 500,19562.851494065686
2019-09-06,Magnificent 7,3629.1341716885577
2019-09-06,Rest of S&P 500,19604.80352362394
2019-09-09,Magnificent 7,3624.6284499240087
2019-09-09,Rest of S&P 500,19607.125016872866
2019-09-10,Magnificent 7,3614.6906197686
2019-09-10,Rest of S&P 500,19624.550542340774
2019-09-11,Magnificent 7,3653.1786350065067
2019-09-11,Rest of S&P 500,19754.07483179037
2019-09-12,Magnificent 7,3674.045249989944
2019-09-12,Rest of S&P 500,19800.601283213182
2019-09-13,Magnificent 7,3654.2600625087675
2019-09-13,Rest of S&P 500,19803.381099600607
2019-09-16,Magnificent 7,3628.4456772771655
2019-09-16,Rest of S&P 500,19755.642018035334
2019-09-17,Magnificent 7,3651.0869046564726
2019-09-17,Rest of S&P 500,19793.37271448415
2019-09-18,Magnificent 7,3663.65421840373
2019-09-18,Rest of S&P 500,19788.83962925252
2019-09-19,Magnificent 7,3682.257240706304
2019-09-19,Rest of S&P 500,19770.705063981193
2019-09-20,Magnificent 7,3637.7749810918162
2019-09-20,Rest of S&P 500,19700.371552111308
2019-09-23,Magnificent 7,3630.5528446531903
2019-09-23,Rest of S&P 500,19705.331383862434
2019-09-24,Magnificent 7,3569.0150461170247
2019-09-24,Rest of S&P 500,19570.465715601727
2019-09-25,Magnificent 7,3625.0598013101276
2019-09-25,Rest of S&P 500,19656.92711275237
2019-09-26,Magnificent 7,3602.703497229518
2019-09-26,Rest of S&P 500,19622.73341683298
2019-09-27,Magnificent 7,3563.774210051825
2019-09-27,Rest of S&P 500,19538.188094635672
2019-09-30,Magnificent 7,3598.662527195079
2019-09-30,Rest of S&P 500,19619.909396633044
2019-10-01,Magnificent 7,3578.4602486246404
2019-10-01,Rest of S&P 500,19355.48975137536
2019-10-02,Magnificent 7,3517.7866686931666
2019-10-02,Rest of S&P 500,19005.572169197458
2019-10-03,Magnificent 7,3558.274757300468
2019-10-03,Rest of S&P 500,19144.638328637033
2019-10-04,Magnificent 7,3609.939159239097
2019-10-04,Rest of S&P 500,19415.738916932776
2019-10-07,Magnificent 7,3599.7193226257236
2019-10-07,Rest of S&P 500,19322.84298206178
2019-10-08,Magnificent 7,3552.36596297854
2019-10-08,Rest of S&P 500,19013.50249405271
2019-10-09,Magnificent 7,3599.7860508915633
2019-10-09,Rest of S&P 500,19171.533187389687
2019-10-10,Magnificent 7,3619.6678257645763
2019-10-10,Rest of S&P 500,19297.745260172924
2019-10-11,Magnificent 7,3665.028421762508
2019-10-11,Rest of S&P 500,19503.07773058124
2019-10-14,Magnificent 7,3666.278846427139
2019-10-14,Rest of S&P 500,19469.69039185411
2019-10-15,Magnificent 7,3720.441053611451
2019-10-15,Rest of S&P 500,19645.862413185423
2019-10-16,Magnificent 7,3715.0322158689605
2019-10-16,Rest of S&P 500,19604.54932709979
2019-10-17,Magnificent 7,3723.7653707175646
2019-10-17,Rest of S&P 500,19660.24424842306
2019-10-18,Magnificent 7,3680.0666026932213
2019-10-18,Rest of S&P 500,19612.293016447402
2019-10-21,Magnificent 7,3727.858247811355
2019-10-21,Rest of S&P 500,19724.557523673022
2019-10-22,Magnificent 7,3684.03057411276
2019-10-22,Rest of S&P 500,19684.691349715366
2019-10-23,Magnificent 7,3712.1720391864383
2019-10-23,Rest of S&P 500,19723.08411315731
2019-10-24,Magnificent 7,3754.502782476866
2019-10-24,Rest of S&P 500,19725.759522210632
2019-10-25,Magnificent 7,3776.044843066188
2019-10-25,Rest of S&P 500,19799.845537793186
2019-10-28,Magnificent 7,3829.242999607651
2019-10-28,Rest of S&P 500,19878.23239101735
2019-10-29,Magnificent 7,3778.259664479744
2019-10-29,Rest of S&P 500,19909.48149762963
2019-10-30,Magnificent 7,3797.4049731069063
2019-10-30,Rest of S&P 500,19967.401179236844
2019-10-31,Magnificent 7,3812.047571479853
2019-10-31,Rest of S&P 500,19880.920885551397
2019-11-01,Magnificent 7,3856.2466330509446
2019-11-01,Rest of S&P 500,20065.650681402178
2019-11-04,Magnificent 7,3888.2222542173977
2019-11-04,Rest of S&P 500,20122.283898126352
2019-11-05,Magnificent 7,3883.76716107213
2019-11-05,Rest of S&P 500,20098.26975299037
2019-11-06,Magnificent 7,3872.9280065446983
2019-11-06,Rest of S&P 500,20125.956221970926
2019-11-07,Magnificent 7,3885.4139618515246
2019-11-07,Rest of S&P 500,20178.989504945348
2019-11-08,Magnificent 7,3900.181741932812
2019-11-08,Rest of S&P 500,20225.84286744219
2019-11-11,Magnificent 7,3897.2195758506823
2019-11-11,Rest of S&P 500,20181.45850032119
2019-11-12,Magnificent 7,3918.6581771831734
2019-11-12,Rest of S&P 500,20197.6945083637
2019-11-13,Magnificent 7,3911.4471113972504
2019-11-13,Rest of S&P 500,20222.065193290247
2019-11-14,Magnificent 7,3916.109969043207
2019-11-14,Rest of S&P 500,20237.603116894294
2019-11-15,Magnificent 7,3941.0974151241558
2019-11-15,Rest of S&P 500,20398.490280188344
2019-11-18,Magnificent 7,3960.8744419841796
2019-11-18,Rest of S&P 500,20390.959786531446
2019-11-19,Magnificent 7,3960.0586521237506
2019-11-19,Rest of S&P 500,20377.344814673124
2019-11-20,Magnificent 7,3936.5827743602085
2019-11-20,Rest of S&P 500,20309.40492095229
2019-11-21,Magnificent 7,3925.9908362098836
2019-11-21,Rest of S&P 500,20281.621468477617
2019-11-22,Magnificent 7,3927.4873584992038
2019-11-22,Rest of S&P 500,20332.774946188292
2019-11-25,Magnificent 7,3982.9835700307085
2019-11-25,Rest of S&P 500,20459.407592078667
2019-11-26,Magnificent 7,3989.721587461381
2019-11-26,Rest of S&P 500,20506.334564882367
2019-11-27,Magnificent 7,4023.6333952887835
2019-11-27,Rest of S&P 500,20574.679690648714
2019-11-29,Magnificent 7,4001.1224882075658
2019-11-29,Rest of S&P 500,20498.521359448685
2019-12-02,Magnificent 7,3954.891024245013
2019-12-02,Rest of S&P 500,20333.295889817484
2019-12-03,Magnificent 7,3929.310685907409
2019-12-03,Rest of S&P 500,20197.648933233213
2019-12-04,Magnificent 7,3943.4465162589104
2019-12-04,Rest of S&P 500,20336.081559912964
2019-12-05,Magnificent 7,3949.621210061987
2019-12-05,Rest of S&P 500,20366.332256734888
2019-12-06,Magnificent 7,3997.2464918076457
2019-12-06,Rest of S&P 500,20540.85082264548
2019-12-09,Magnificent 7,3982.33972074253
2019-12-09,Rest of S&P 500,20478.14797456997
2019-12-10,Magnificent 7,3982.8859948656363
2019-12-10,Rest of S&P 500,20450.770157478113
2019-12-11,Magnificent 7,4006.446023557767
2019-12-11,Rest of S&P 500,20498.26706237973
2019-12-12,Magnificent 7,4020.896973158122
2019-12-12,Rest of S&P 500,20693.949560045003
2019-12-13,Magnificent 7,4036.964986517359
2019-12-13,Rest of S&P 500,20679.675394342015
2019-12-16,Magnificent 7,4083.303250082126
2019-12-16,Rest of S&P 500,20810.0063690585
2019-12-17,Magnificent 7,4091.483063910014
2019-12-17,Rest of S&P 500,20810.173088433734
2019-12-18,Magnificent 7,4095.2052199848054
2019-12-18,Rest of S&P 500,20795.68594212457
2019-12-19,Magnificent 7,4125.09821070254
2019-12-19,Rest of S&P 500,20876.788703359958
2019-12-20,Magnificent 7,4133.658088411208
2019-12-20,Rest of S&P 500,20991.857683073165
2019-12-23,Magnificent 7,4155.649076599636
2019-12-23,Rest of S&P 500,20991.62899957224
2019-12-24,Magnificent 7,4151.504309753957
2019-12-24,Rest of S&P 500,20990.858776183544
2019-12-26,Magnificent 7,4235.838897858819
2019-12-26,Rest of S&P 500,21035.458416594305
2019-12-27,Magnificent 7,4234.924890217405
2019-12-27,Rest of S&P 500,21037.231262126345
2019-12-30,Magnificent 7,4200.614340202549
2019-12-30,Rest of S&P 500,20925.447964484953
2019-12-31,Magnificent 7,4213.825686096834
2019-12-31,Rest of S&P 500,20986.258542418793
2020-01-02,Magnificent 7,4308.836402745945
2020-01-02,Rest of S&P 500,21102.394358972808
2020-01-03,Magnificent 7,4268.029423916195
2020-01-03,Rest of S&P 500,20963.801337802553
2020-01-06,Magnificent 7,4315.771718389133
2020-01-06,Rest of S&P 500,21005.21251012649
2020-01-07,Magnificent 7,4308.476701445649
2020-01-07,Rest of S&P 500,20941.526765351227
2020-01-08,Magnificent 7,4348.277375463191
2020-01-08,Rest of S&P 500,21025.513005396184
2020-01-09,Magnificent 7,4400.33509420787
2020-01-09,Rest of S&P 500,21142.324524932756
2020-01-10,Magnificent 7,4390.184171180294
2020-01-10,Rest of S&P 500,21079.546590538455
2020-01-13,Magnificent 7,4458.386065396065
2020-01-13,Rest of S&P 500,21189.027020541434
2020-01-14,Magnificent 7,4414.482663913766
2020-01-14,Rest of S&P 500,21194.08657436748
2020-01-15,Magnificent 7,4414.819884524858
2020-01-15,Rest of S&P 500,21241.64242016264
2020-01-16,Magnificent 7,4463.764357642976
2020-01-16,Rest of S&P 500,21407.354099388274
2020-01-17,Magnificent 7,4484.535536273737
2020-01-17,Rest of S&P 500,21486.501377788765
2020-01-21,Magnificent 7,4493.781943099431
2020-01-21,Rest of S&P 500,21408.380361588068
2020-01-22,Magnificent 7,4496.217856038603
2020-01-22,Rest of S&P 500,21413.432143961396
2020-01-23,Magnificent 7,4506.439868596967
2020-01-23,Rest of S&P 500,21432.77243609053
2020-01-24,Magnificent 7,4466.677156162834
2020-01-24,Rest of S&P 500,21237.98861532154
2020-01-27,Magnificent 7,4371.708055957829
2020-01-27,Rest of S&P 500,20928.60502997967
2020-01-28,Magnificent 7,4457.036608969355
2020-01-28,Rest of S&P 500,21097.63531485877
2020-01-29,Magnificent 7,4516.711531554421
2020-01-29,Rest of S&P 500,21015.807706726828
2020-01-30,Magnificent 7,4538.328017777364
2020-01-30,Rest of S&P 500,21074.21929667576
2020-01-31,Magnificent 7,4516.712625692566
2020-01-31,Rest of S&P 500,20642.343526651184
2020-02-03,Magnificent 7,4590.937838477792
2020-02-03,Rest of S&P 500,20750.637552147207
2020-02-04,Magnificent 7,4721.392958056945
2020-02-04,Rest of S&P 500,20999.80972748993
2020-02-05,Magnificent 7,4693.07765261496
2020-02-05,Rest of S&P 500,21317.50389035379
2020-02-06,Magnificent 7,4753.861367767355
2020-02-06,Rest of S&P 500,21343.22286074827
2020-02-07,Magnificent 7,4757.76758676519
2020-02-07,Rest of S&P 500,21198.37010854731
2020-02-10,Magnificent 7,4848.491556093488
2020-02-10,Rest of S&P 500,21297.81112945339
2020-02-11,Magnificent 7,4811.88663345076
2020-02-11,Rest of S&P 500,21378.563366549242
2020-02-12,Magnificent 7,4857.278012125552
2020-02-12,Rest of S&P 500,21502.43160701507
2020-02-13,Magnificent 7,4847.192203888983
2020-02-13,Rest of S&P 500,21469.539339079765
2020-02-14,Magnificent 7,4865.447763558388
2020-02-14,Rest of S&P 500,21499.799550894735
2020-02-18,Magnificent 7,4893.653117986209
2020-02-18,Rest of S&P 500,21394.609186701287
2020-02-19,Magnificent 7,4946.854760164799
2020-02-19,Rest of S&P 500,21465.11447811645
2020-02-20,Magnificent 7,4889.403251906299
2020-02-20,Rest of S&P 500,21421.79059574995
2020-02-21,Magnificent 7,4763.994015639833
2020-02-21,Rest of S&P 500,21270.455984360167
2020-02-24,Magnificent 7,4543.705836276006
2020-02-24,Rest of S&P 500,20618.235325833368
2020-02-25,Magnificent 7,4435.57459032512
2020-02-25,Rest of S&P 500,19964.46310498738
2020-02-26,Magnificent 7,4471.265113818917
2020-02-26,Rest of S&P 500,19836.576048290455
2020-02-27,Magnificent 7,4198.037695326959
2020-02-27,Rest of S&P 500,19036.290380844915
2020-02-28,Magnificent 7,4245.31548867364
2020-02-28,Rest of S&P 500,18797.600282810734
2020-03-02,Magnificent 7,4492.880872044412
2020-03-02,Rest of S&P 500,19610.912975611835
2020-03-03,Magnificent 7,4333.506278569744
2020-03-03,Rest of S&P 500,19092.780635492756
2020-03-04,Magnificent 7,4497.470883421166
2020-03-04,Rest of S&P 500,19917.46603064133
2020-03-05,Magnificent 7,4358.502420854566
2020-03-05,Rest of S&P 500,19228.229122114182
2020-03-06,Magnificent 7,4275.696962770692
2020-03-06,Rest of S&P 500,18908.789951291805
2020-03-09,Magnificent 7,3980.986060019049
2020-03-09,Rest of S&P 500,17442.182397012202
2020-03-10,Magnificent 7,4224.839938454842
2020-03-10,Rest of S&P 500,18256.553909201408
2020-03-11,Magnificent 7,4052.829571702192
2020-03-11,Rest of S&P 500,17329.93351423531
2020-03-12,Magnificent 7,3677.991392437288
2020-03-12,Rest of S&P 500,15670.999769672086
2020-03-13,Magnificent 7,4057.7628119738492
2020-03-13,Rest of S&P 500,17088.1933403699
2020-03-16,Magnificent 7,3570.317705155012
2020-03-16,Rest of S&P 500,15041.495380782486
2020-03-17,Magnificent 7,3780.4531321214326
2020-03-17,Rest of S&P 500,15947.228410847316
2020-03-18,Magnificent 7,3689.3877750290076
2020-03-18,Rest of S&P 500,15015.79298668974
2020-03-19,Magnificent 7,3766.3447220562534
2020-03-19,Rest of S&P 500,15026.89644005312
2020-03-20,Magnificent 7,3629.9493687806116
2020-03-20,Rest of S&P 500,14348.426021844387
2020-03-23,Magnificent 7,3631.282786397777
2020-03-23,Rest of S&P 500,13820.436451883474
2020-03-24,Magnificent 7,3906.6764836497005
2020-03-24,Rest of S&P 500,15182.4981257253
2020-03-25,Magnificent 7,3849.678011538025
2020-03-25,Rest of S&P 500,15459.690445493226
2020-03-26,Magnificent 7,4035.827100187268
2020-03-26,Rest of S&P 500,16478.719433015856
2020-03-27,Magnificent 7,3887.4419910445426
2020-03-27,Rest of S&P 500,15936.023780439831
2020-03-30,Magnificent 7,4056.6642782457493
2020-03-30,Rest of S&P 500,16431.2049600355
2020-03-31,Magnificent 7,4039.370180470427
2020-03-31,Rest of S&P 500,16120.432505076447
2020-04-01,Magnificent 7,3874.7547774803234
2020-04-01,Rest of S&P 500,15395.145222519674
2020-04-02,Magnificent 7,3920.120996524696
2020-04-02,Rest of S&P 500,15789.698241756552
2020-04-03,Magnificent 7,3873.8364021112325
2020-04-03,Rest of S&P 500,15537.632836170018
2020-04-06,Magnificent 7,4152.301897324286
2020-04-06,Rest of S&P 500,16624.401569472586
2020-04-07,Magnificent 7,4144.053189997554
2020-04-07,Rest of S&P 500,16599.34412445557
2020-04-08,Magnificent 7,4220.574176444205
2020-04-08,Rest of S&P 500,17229.269671212045
2020-04-09,Magnificent 7,4232.159503624322
2020-04-09,Rest of S&P 500,17528.437029578803
2020-04-13,Magnificent 7,4342.685634645279
2020-04-13,Rest of S&P 500,17198.02745129222
2020-04-14,Magnificent 7,4555.887976866725
2020-04-14,Rest of S&P 500,17643.380480164524
2020-04-15,Magnificent 7,4544.317647234594
2020-04-15,Rest of S&P 500,17165.891190656028
2020-04-16,Magnificent 7,4652.90988727611
2020-04-16,Rest of S&P 500,17183.580493583264
2020-04-17,Magnificent 7,4645.494394564456
2020-04-17,Rest of S&P 500,17776.074062466792
2020-04-20,Magnificent 7,4597.233172526975
2020-04-20,Rest of S&P 500,17423.414141926147
2020-04-21,Magnificent 7,4426.30708928942
2020-04-21,Rest of S&P 500,16918.86136774183
2020-04-22,Magnificent 7,4571.51920951426
2020-04-22,Rest of S&P 500,17263.09924751699
2020-04-23,Magnificent 7,4574.744713031265
2020-04-23,Rest of S&P 500,17248.09566782811
2020-04-24,Magnificent 7,4650.992679510774
2020-04-24,Rest of S&P 500,17475.57924431735
2020-04-27,Magnificent 7,4643.509597887984
2020-04-27,Rest of S&P 500,17808.634249768267
2020-04-28,Magnificent 7,4532.982549309096
2020-04-28,Rest of S&P 500,17801.458612800277
2020-04-29,Magnificent 7,4718.275617286277
2020-04-29,Rest of S&P 500,18209.902458885597
2020-04-30,Magnificent 7,4822.90948484611
2020-04-30,Rest of S&P 500,17894.043981950763
2020-05-01,Magnificent 7,4635.324196025688
2020-05-01,Rest of S&P 500,17444.21349928681
2020-05-04,Magnificent 7,4722.674053327877
2020-05-04,Rest of S&P 500,17450.697870500248
2020-05-05,Magnificent 7,4767.455621005578
2020-05-05,Rest of S&P 500,17606.375921963172
2020-05-06,Magnificent 7,4816.537973524257
2020-05-06,Rest of S&P 500,17401.13741710074
2020-05-07,Magnificent 7,4860.544238644709
2020-05-07,Rest of S&P 500,17612.73730432404
2020-05-08,Magnificent 7,4920.496396811223
2020-05-08,Rest of S&P 500,17931.94398404815
2020-05-11,Magnificent 7,4979.950841571137
2020-05-11,Rest of S&P 500,17875.530701397613
2020-05-12,Magnificent 7,4887.638459512774
2020-05-12,Rest of S&P 500,17499.298454549724
2020-05-13,Magnificent 7,4837.282865570383
2020-05-13,Rest of S&P 500,17158.717134429615
2020-05-14,Magnificent 7,4875.735564038393
2020-05-14,Rest of S&P 500,17373.764435961606
2020-05-15,Magnificent 7,4922.687595018658
2020-05-15,Rest of S&P 500,17414.172024121966
2020-05-18,Magnificent 7,4987.8493576376495
2020-05-18,Rest of S&P 500,18052.647956815475
2020-05-19,Magnificent 7,4989.566154555799
2020-05-19,Rest of S&P 500,17809.36538841295
